"","playerId","season","name","team","position","games_played","icetime","shifts","gameScore","I_F_xGoals","I_F_xRebounds","Assists","I_F_points","I_F_goals","I_F_rebounds","I_F_hits","I_F_takeaways","I_F_giveaways","lowDangerGoaAbvExp","medDangerGoaAbvExp","highDangerGoaAbvExp","faceoffsWon","penalityMinutes","penalityMinutesDrawn","shotsBlockedByPlayer","subsetclust1"
"1884",8473504,2019,"Cal Clutterbuck","NYI","R",37,29719,733,4.01,3.54,2.5,3,6,3,3,127,12,21,0.24,1.19,-0.9,4,12,16,38,4
"1885",8477962,2020,"Brendan Lemieux","L.A","L",49,29714,719,6.01,4.3,3.09,7,11,4,3,109,8,13,1.35,-0.15,-0.9,6,51,59,26,4
"1886",8477931,2020,"Tomas Nosek","VGK","L",38,29642,671,18.71,7.39,4.26,8,16,8,7,51,8,12,-1.27,0.63,0.03,200,10,6,18,4
"1887",8478542,2020,"Evan Rodrigues","PIT","C",35,29620,692,15.33,6.14,3.92,7,14,7,2,21,15,15,-1.09,-0.11,0.33,54,6,12,10,4
"1888",8480833,2022,"Vitali Kravtsov","VAN","R",44,29588,635,8.84,5.43,3.71,4,8,4,2,28,12,7,-0.3,1.09,0.65,0,10,0,15,4
"1889",8479328,2022,"Julien Gauthier","OTT","R",57,29530,702,11.26,5.46,3.8,5,14,9,4,105,13,10,-2.59,-2.5,1.54,3,6,28,13,4
"1890",8478466,2020,"Daniel Sprong","WSH","R",42,29405,643,20.75,5.61,4.59,7,20,13,2,28,11,13,-2.61,-3.64,-1.14,4,12,6,1,4
"1891",8475235,2023,"Nicolas Deslauriers","PHI","L",60,29338,690,0.85,5.31,3.6,3,4,1,1,188,14,5,1.55,1.46,1.3,5,79,61,21,4
"1892",8482077,2022,"Dylan Holloway","EDM","L",51,29331,691,11.47,6.14,3.58,6,9,3,7,83,11,18,-0.69,2.77,1.06,22,27,29,16,4
"1893",8479994,2022,"Jaret Anderson-Dolan","LAK","C",46,29304,655,11.77,5.21,3.49,5,12,7,4,61,4,7,-3.48,1.77,-0.08,23,2,8,29,4
"1894",8478146,2020,"Matthew Highmore","VAN","C",42,29232,699,5.3,4.28,2.95,4,7,3,1,43,11,11,-0.65,1.33,0.59,5,8,20,21,4
"1895",8480355,2023,"Mark Kastelic","OTT","C",63,29198,758,10.76,5.83,4.04,5,10,5,10,126,13,15,-0.45,-0.16,1.45,190,63,61,31,4
"1896",8482124,2021,"Quinton Byfield","LAK","C",40,29176,682,8.7,5.56,3.67,5,10,5,3,20,15,14,-1.75,2.25,0.06,124,20,14,11,4
"1897",8473449,2020,"Kyle Okposo","BUF","R",35,29151,651,8.62,4.25,2.73,11,13,2,4,29,10,9,0.15,2.14,-0.04,26,0,6,14,4
"1898",8481577,2022,"Philip Tomasino","NSH","C",31,29005,565,15.22,6.3,4.07,13,18,5,7,28,10,15,1.29,0.97,-0.96,10,6,26,16,4
"1899",8480012,2020,"Elias Pettersson","VAN","C",26,28967,585,20.48,8.24,5.19,11,21,10,4,11,11,13,-0.05,0.05,-1.76,63,6,26,9,4
"1900",8478051,2021,"Max Willman","PHI","C",41,28958,704,0.85,4.61,3.78,2,6,4,4,53,14,8,1.81,-0.87,-0.33,2,16,10,10,4
"1901",8476873,2020,"Mark Jankowski","PIT","C",45,28920,737,7.32,4.47,2.04,7,11,4,1,35,14,3,0.15,0.16,0.16,152,6,4,21,4
"1902",8476915,2020,"Jujhar Khaira","EDM","L",40,28918,636,6.06,4.12,2.94,8,11,3,2,151,7,11,-0.18,1.54,-0.24,171,32,26,21,4
"1903",8474849,2019,"Antoine Roussel","VAN","L",41,28893,760,8.93,7.76,4.24,5,12,7,7,43,7,13,1.54,0.83,-1.61,6,33,9,14,4
"1904",8478043,2019,"Sam Lafferty","PIT","C",50,28827,733,11.55,4.76,3.25,8,13,5,11,94,17,12,-0.46,0.2,0.02,118,23,17,17,4
"1905",8477409,2019,"Carter Verhaeghe","T.B","C",52,28811,678,15.17,5.62,3.89,4,11,7,2,28,18,11,-3,0.93,0.7,14,8,14,8,4
"1906",8479346,2023,"Dillon Dube","CGY","C",43,28803,696,5.68,4.91,3.08,4,7,3,3,35,5,10,0.2,1.51,0.2,26,8,12,18,4
"1907",8475780,2020,"Chris Wagner","BOS","R",41,28764,684,3.56,4.26,3.32,3,5,2,0,75,14,7,1.81,0.35,0.09,41,24,18,21,4
"1908",8479316,2022,"Luke Kunin","SJS","C",31,28703,668,7.03,7.33,4.23,8,13,5,7,63,12,6,0.64,0.63,1.07,5,32,19,27,4
"1909",8477996,2020,"Juho Lammikko","FLA","C",44,28590,712,4.45,3.74,3.06,1,5,4,1,50,7,12,-1.55,0.02,1.27,124,10,8,16,4
"1910",8483515,2022,"Juraj Slafkovsky","MTL","L",39,28584,572,5.8,4.43,2.98,6,10,4,4,53,12,13,-1.31,1.27,0.48,5,23,10,24,4
"1911",8479553,2021,"Maxim Mamin","FLA","C",40,28568,631,17.81,7.9,4.13,7,14,7,10,59,9,19,-1.7,2.43,0.17,0,13,9,17,4
"1912",8477573,2023,"Nathan Walker","STL","L",44,28488,617,9.12,4.08,2.28,6,13,7,4,93,10,2,-2.88,0.2,-0.24,20,18,22,35,4
"1913",8475314,2020,"Anders Lee","NYI","L",27,28388,574,25.88,10.16,5.31,7,19,12,8,39,7,9,-1.24,-0.21,-0.39,63,12,12,13,4
"1914",8479365,2020,"Trent Frederic","BOS","C",42,28377,645,5.14,3.63,2.96,1,5,4,0,61,9,7,-1.35,0.44,0.54,37,25,37,15,4
"1915",8479465,2019,"Drake Caggiula","CHI","C",40,28344,640,14.21,6.5,4.35,6,15,9,4,81,19,5,0.65,-3.04,-0.1,4,32,30,16,4
"1916",8479465,2020,"Drake Caggiula","BUF","C",38,28278,672,4.08,4.65,3.22,7,10,3,7,64,9,10,-0.46,1.88,0.22,6,19,15,9,4
"1917",8478904,2020,"Steven Lorentz","CAR","C",45,28185,652,11.72,5.06,3.13,6,8,2,1,47,11,10,1.28,0.06,1.72,158,8,6,16,4
"1918",8479977,2019,"Kailer Yamamoto","EDM","R",27,28112,513,24.66,8.48,3.29,15,26,11,4,45,18,10,0.36,-0.16,-2.72,1,12,14,13,4
"1919",8476913,2021,"Devin Shore","EDM","C",49,28111,676,10.1,4.07,2.61,6,11,5,4,67,15,8,1.02,-2.16,0.21,102,10,6,21,4
"1920",8480829,2019,"Jesperi Kotkaniemi","MTL","C",36,28077,617,12.55,5.38,3.79,2,8,6,3,51,14,21,-0.65,-0.56,0.58,124,13,15,16,4
"1921",8470619,2019,"Brian Boyle","FLA","C",38,28071,624,8.79,5.94,4,8,13,5,3,64,16,13,1.28,-1.73,1.4,190,15,5,32,4
"1922",8475735,2021,"Greg McKegg","NYR","C",43,28037,632,-3.18,3.16,1.64,3,5,2,0,50,14,15,0.48,0.46,0.22,72,6,6,22,4
"1923",8475178,2022,"Zack Kassian","ARI","R",51,28020,704,-8.99,3.24,1.98,0,2,2,3,32,9,19,-0.57,1.55,0.25,3,30,16,8,4
"1924",8479543,2023,"Michael Pezzetta","MTL","L",59,27991,650,6.53,3.37,2.37,9,12,3,6,237,2,17,-0.76,1.29,-0.16,6,57,43,27,4
"1925",8478975,2020,"Mason Marchment","FLA","L",33,27989,611,15.12,4.91,3.71,8,10,2,5,73,13,11,-0.14,1.85,1.2,13,18,24,8,4
"1926",8474062,2020,"Riley Nash","CBJ","C",37,27964,661,5.73,2.86,2.38,5,7,2,3,33,9,4,0.28,-0.1,0.68,162,4,6,21,4
"1927",8477937,2020,"Jake Virtanen","VAN","R",38,27936,760,2.85,5.27,3.95,0,5,5,6,83,15,11,-0.24,0.49,0.02,9,31,23,12,4
"1928",8481019,2022,"David Gustafsson","WPG","C",46,27869,673,7.29,3.98,2.58,6,6,0,5,25,14,9,1.01,1.34,1.63,103,6,12,18,4
"1929",8479991,2021,"Jake Leschyshyn","VGK","C",41,27801,672,-0.53,3.61,2.53,4,6,2,3,45,13,4,0.03,1.32,0.26,122,8,8,23,4
"1930",8475098,2020,"Tyler Bozak","STL","C",31,27738,633,10.09,4.09,2.16,12,17,5,2,17,12,10,0.98,-0.87,-1.02,217,10,6,20,4
"1931",8479293,2020,"Brandon Tanev","PIT","L",32,27716,707,15.63,5.98,2.74,9,16,7,3,139,26,11,-1.85,0.82,0.01,3,12,13,33,4
"1932",8476474,2019,"Stefan Noesen","S.J","R",40,27707,647,11.89,6.71,4.56,2,9,7,5,74,16,8,1.37,-0.56,-1.11,7,22,16,17,4
"1933",8476919,2023,"Chris Tierney","NJD","C",51,27702,713,7.39,2.91,1.52,8,12,4,2,20,14,9,-0.28,-0.42,-0.39,107,9,9,11,4
"1934",8481617,2022,"Vasily Podkolzin","VAN","R",39,27700,647,7.55,4.77,3.25,3,7,4,4,52,8,16,-1.66,0.96,1.47,7,9,17,15,4
"1935",8478455,2020,"Austin Wagner","L.A","L",44,27647,662,8.46,5.23,4.17,4,8,4,4,97,5,6,2.25,-0.28,-0.74,0,15,25,10,4
"1936",8480005,2021,"Kristian Vesalainen","WPG","L",53,27572,663,1.67,3.06,2.29,1,3,2,4,72,5,8,0.98,0.1,-0.02,0,6,10,14,4
"1937",8481147,2023,"Reese Johnson","CHI","C",42,27551,579,3.41,5.24,3.09,3,5,2,3,109,7,9,0.44,1.45,1.36,42,30,46,16,4
"1938",8477962,2022,"Brendan Lemieux","PHI","L",45,27490,637,8.75,4.17,3,7,9,2,5,131,6,6,0.26,1.74,0.17,7,64,40,15,4
"1939",8479994,2020,"Jaret Anderson-Dolan","L.A","C",34,27485,628,4.15,3.13,2.24,4,11,7,3,52,4,7,-2.72,-0.87,-0.29,132,6,4,20,4
"1940",8480074,2019,"Alexandre Texier","CBJ","C",36,27446,599,13.75,4.02,3.08,7,13,6,4,20,16,12,0.73,-3.86,1.15,23,10,14,7,4
"1941",8474190,2020,"Wayne Simmonds","TOR","R",38,27327,620,13.05,7.14,5.02,2,9,7,4,64,13,19,1.71,-1.96,0.39,6,25,21,15,4
"1942",8474291,2021,"Jay Beagle","ARI","C",33,27295,697,-4.59,2.38,1.56,1,2,1,2,50,9,7,0.39,1.1,-0.11,265,17,2,16,4
"1943",8470755,2021,"Brad Richardson","VAN","R",44,27198,682,4.41,3.49,2.31,4,8,4,2,59,7,9,0.95,-0.93,-0.52,139,35,23,20,4
"1944",8482055,2022,"Drew O'Connor","PIT","L",46,27091,647,14.32,6.84,5.1,6,11,5,5,63,15,18,0.98,0.28,0.58,18,12,12,14,4
"1945",8476437,2019,"Victor Rask","MIN","C",43,27040,605,15.42,3.07,2.38,8,13,5,1,26,13,5,-0.81,-0.3,-0.81,119,6,12,8,4
"1946",8477508,2019,"Curtis Lazar","BUF","C",38,26947,680,8.92,5.87,2.7,5,10,5,3,70,13,10,1.15,0.85,-1.13,185,9,15,25,4
"1947",8480023,2020,"Robert Thomas","STL","C",33,26934,561,9.33,2.57,2.23,9,12,3,3,5,10,18,0.16,-1.11,0.52,112,10,6,10,4
"1948",8480944,2019,"Par Lindholm","BOS","C",40,26885,631,10.18,3.28,2.17,3,6,3,0,23,14,13,-0.83,1.57,-0.46,132,4,10,26,4
"1949",8478831,2019,"Kevin Stenlund","CBJ","C",32,26877,570,11.02,4.8,3.44,4,10,6,5,19,6,9,0.5,-0.15,-1.55,52,8,16,22,4
"1950",8477952,2022,"Robby Fabbri","DET","C",28,26877,504,6.81,6.81,2.85,9,16,7,5,49,6,12,0.07,-0.27,0.02,10,12,12,15,4
"1951",8476907,2019,"Mackenzie MacEachern","STL","L",51,26848,644,14.98,6.05,4.1,3,10,7,9,82,14,11,-0.24,-2.86,2.15,1,15,19,13,4
"1952",8479370,2023,"Tyson Jost","BUF","C",42,26813,598,2.2,4.22,3.06,2,5,3,3,43,11,3,0.61,-0.66,1.28,82,10,14,20,4
"1953",8475268,2019,"Gabriel Bourque","WPG","L",52,26754,599,2.21,2.73,2.39,3,5,2,2,125,5,14,0.41,-0.32,0.64,2,7,7,40,4
"1954",8478874,2020,"Adam Gaudette","CHI","C",40,26732,685,9.28,7.15,4.73,6,11,5,4,16,9,6,0.93,0.03,1.19,54,12,14,22,4
"1955",8479315,2022,"Joey Anderson","CHI","R",38,26670,629,13.3,4.15,3.34,3,9,6,3,36,20,11,-0.41,-0.18,-1.26,0,0,14,17,4
"1956",8475752,2021,"Tyler Pitlick","MTL","C",40,26608,654,4.09,4.34,2.88,4,5,1,6,70,14,10,1,0.32,2.02,5,8,14,26,4
"1957",8483505,2023,"Matthew Poitras","BOS","C",33,26524,601,15.28,4.16,2.68,10,15,5,4,17,19,15,0.98,-1.3,-0.51,111,6,26,15,4
"1958",8477353,2019,"Tyler Motte","VAN","C",34,26465,653,1.83,3.2,2.46,4,8,4,2,117,15,9,-0.21,-1.21,0.62,7,10,14,38,4
"1959",8479968,2023,"Vinni Lettieri","MIN","C",46,26457,557,6.16,4.23,3.45,4,9,5,7,53,6,7,-2.43,0.02,1.64,41,14,10,27,4
"1960",8474098,2020,"Colton Sceviour","PIT","R",46,26439,654,12.05,4.89,2.93,5,10,5,2,64,9,5,1.6,0.17,-1.88,5,2,6,28,4
"1961",8476888,2020,"Mikhail Grigorenko","CBJ","C",32,26407,549,8.69,4.41,2.61,8,12,4,2,14,10,8,0.5,0.37,-0.46,9,6,6,17,4
"1962",8476975,2020,"Cedric Paquette","CAR","C",47,26357,651,7.38,4.45,2.86,4,8,4,3,136,10,6,-0.19,0.86,-0.22,33,21,19,26,4
"1963",8479423,2023,"Alexander Nylander","CBJ","L",27,26347,511,15.84,9.69,5.51,4,14,10,15,12,5,9,-0.14,-0.29,0.12,9,6,6,12,4
"1964",8477989,2023,"Christian Dvorak","MTL","C",28,26344,563,5.07,4.12,2.49,4,9,5,4,13,11,13,-1.27,0.32,0.08,189,4,2,16,4
"1965",8476288,2021,"Ryan Dzingel","SJS","C",32,26327,615,2.47,3.86,2.38,3,8,5,3,20,13,8,-2.07,0.68,0.26,65,25,19,9,4
"1966",8476858,2022,"Phillip Di Giuseppe","VAN","L",30,26228,609,14.25,6.79,4.5,6,12,6,8,52,10,5,0.07,-0.52,1.25,1,14,6,10,4
"1967",8479293,2021,"Brandon Tanev","SEA","L",30,26222,635,14.67,8.47,3.58,6,15,9,7,98,10,11,-0.04,1.02,-1.5,1,13,15,22,4
"1968",8477478,2023,"William Carrier","VGK","L",39,26140,641,15.82,8.13,5.31,2,8,6,12,90,11,8,2.33,0.47,-0.66,7,16,24,16,4
"1969",8480748,2022,"Kiefer Sherwood","NSH","L",32,26096,547,12.69,6.96,4.24,6,13,7,5,103,17,14,-0.47,0.64,-0.22,6,30,20,15,4
"1970",8478104,2020,"Sammy Blais","STL","L",36,26059,560,10.35,3.23,2.3,7,15,8,2,103,9,11,-3.85,-0.92,0,3,12,12,10,4
"1971",8477497,2022,"Sean Monahan","MTL","C",25,26051,525,17.41,6.78,4.4,11,17,6,4,10,18,14,1.46,1.96,-2.64,177,6,2,8,4
"1972",8480448,2021,"Parker Kelly","OTT","L",41,26016,669,8.48,5.64,3.26,5,12,7,3,131,11,7,-2.54,1.16,0.02,0,30,21,30,4
"1973",8482699,2022,"Dylan Guenther","ARI","R",33,25962,601,9.38,5.71,3.7,9,15,6,3,18,10,15,1.58,-0.58,-1.28,2,10,2,11,4
"1974",8476851,2020,"Alex Galchenyuk","TOR","C",34,25921,600,11.35,7.97,5,8,13,5,4,44,6,16,-0.15,2.81,0.31,3,20,10,10,4
"1975",8480205,2021,"Emil Bemstrom","CBJ","C",41,25881,587,13.05,5.37,4.19,5,11,6,4,36,11,5,-0.09,0.89,-1.43,2,4,6,6,4
"1976",8480186,2020,"Alexander Volkov","ANA","R",37,25853,568,8.27,4.22,2.38,6,13,7,1,36,11,5,-0.14,-3.94,1.31,2,6,6,25,4
"1977",8482496,2023,"Nils Aman","VAN","C",42,25838,661,4.97,4.16,1.98,4,7,3,4,29,7,4,-0.25,0.65,0.76,68,8,8,22,4
"1978",8478403,2020,"Jack Eichel","BUF","C",21,25832,479,18.41,6.21,4.72,16,18,2,7,20,4,11,1.99,0.2,2.02,195,6,10,15,4
"1979",8477943,2019,"Brendan Perlini","DET","L",40,25679,559,-0.7,4.67,3.76,3,4,1,3,22,7,8,0.63,2.43,0.62,0,10,8,10,4
"1980",8476960,2021,"Andreas Athanasiou","LAK","C",28,25593,547,19.89,10.07,5.37,6,17,11,3,11,15,9,-1.77,1.73,-0.89,13,4,24,10,4
"1981",8478472,2019,"Mathieu Joseph","T.B","R",37,25590,601,9.72,4.69,2.87,3,7,4,3,47,17,12,1,0.18,-0.48,4,16,20,10,4
"1982",8470775,2020,"Nate Thompson","WPG","C",44,25578,632,2.85,2,1.5,3,5,2,0,60,8,10,-0.32,0.07,0.25,142,4,2,20,4
"1983",8480789,2022,"Oliver Wahlstrom","NYI","R",35,25548,601,18.89,5.79,4.65,9,16,7,7,50,12,11,0.42,-0.21,-1.42,7,32,24,15,4
"1984",8476897,2020,"Oskar Sundqvist","STL","C",28,25459,547,6.02,4.25,2.3,5,9,4,5,50,5,9,0.86,-0.81,0.2,115,14,12,24,4
"1985",8477494,2019,"Jonathan Drouin","MTL","L",27,25437,543,14.96,4.22,3.66,8,15,7,2,25,12,11,0.46,-1.23,-2.01,4,14,12,5,4
"1986",8473463,2020,"Leo Komarov","NYI","R",33,25408,600,6.17,2.48,1.69,7,8,1,1,83,10,8,-0.58,1.77,0.29,26,15,4,11,4
"1987",8480821,2019,"Filip Zadina","DET","R",28,25348,512,12.26,6.22,4.13,7,15,8,6,11,12,17,-1.46,-0.73,0.42,1,2,6,10,4
"1988",8476913,2022,"Devin Shore","EDM","C",47,25281,628,10.06,4.17,2.59,8,9,1,2,46,14,12,1.34,0.53,1.31,89,4,14,24,4
"1989",8480008,2023,"Adam Ruzicka","ARI","C",42,25268,606,4.72,2.92,2.73,6,9,3,3,11,6,11,-1.8,0.61,1.1,86,12,8,16,4
"1990",8478434,2020,"Keegan Kolesar","VGK","R",44,25202,588,13.54,6.12,3.45,9,12,3,5,107,9,7,1.03,1.54,0.56,62,30,34,15,4
"1991",8476981,2019,"Josh Anderson","CBJ","R",26,25104,539,6.92,6.61,4.36,3,4,1,4,68,9,12,1.79,2.42,1.41,7,17,17,13,4
"1992",8476329,2020,"Travis Boyd","VAN","C",39,25103,614,6.62,3.58,2.13,5,10,5,0,18,8,6,0.58,-1.98,-0.02,75,2,16,15,4
"1993",8475765,2020,"Vladimir Tarasenko","STL","R",24,25085,500,12.13,4.96,4.34,10,14,4,3,30,10,9,1.05,-1.21,1.11,0,0,6,15,4
"1994",8477401,2019,"John Hayden","N.J","C",43,24976,561,-2.31,2.73,2.32,1,4,3,0,87,13,7,-0.49,0.21,0,4,47,32,27,4
"1995",8474038,2019,"Paul Byron","MTL","L",29,24959,610,13.68,4.18,2.24,6,10,4,2,42,11,10,0.65,-0.78,0.31,1,4,12,18,4
"1996",8476913,2020,"Devin Shore","EDM","C",38,24902,569,1.24,4.15,1.75,4,9,5,0,73,15,8,0.56,-1.54,0.12,57,6,2,26,4
"1997",8478528,2020,"Tanner Kero","DAL","C",39,24813,618,9.98,2.69,2.33,7,10,3,3,31,9,10,1.1,-1.63,0.22,24,6,8,14,4
"1998",8471804,2019,"Nathan Gerbe","CBJ","C",30,24769,560,7.47,4.51,3.53,6,10,4,5,46,4,12,-0.38,-0.48,1.38,6,12,12,8,4
"1999",8480835,2022,"Jack Drury","CAR","C",38,24590,552,22.41,6.41,4.62,6,8,2,8,12,9,6,1.98,-0.05,2.47,67,14,10,16,4
"2000",8477931,2023,"Tomas Nosek","NJD","L",35,24584,615,3.39,3.26,2.53,4,6,2,3,33,14,7,-0.03,0.08,1.21,114,6,6,20,4
"2001",8476410,2020,"Josh Leivo","CGY","L",38,24509,582,13.44,5.22,3.77,3,9,6,5,33,16,10,1.01,-0.04,-1.75,3,10,10,2,4
"2002",8475766,2020,"Austin Watson","OTT","L",34,24485,601,7.47,3.5,2.6,7,10,3,2,100,5,11,0.55,-0.5,0.44,6,40,42,49,4
"2003",8482097,2023,"Jack Quinn","BUF","R",26,24322,508,16.69,7.02,4.11,8,17,9,8,29,8,7,-2.08,-1.76,1.85,3,8,4,12,4
"2004",8480031,2019,"Max Comtois","ANA","L",29,24307,551,5.65,5.22,2.95,6,11,5,1,61,5,19,0.36,0.8,-0.94,3,24,22,8,4
"2005",8477979,2019,"Nicolas Aube-Kubel","PHI","R",36,24292,611,15.69,4.67,3.39,8,15,7,5,81,13,9,-2.3,0.71,-0.74,1,19,19,16,4
"2006",8474870,2021,"Tyler Johnson","CHI","C",32,24274,549,0.43,3.24,2.39,5,8,3,3,66,7,3,-0.93,0.57,0.6,59,16,12,8,4
"2007",8482679,2023,"Matt Coronato","CGY","R",32,24216,521,6.91,5.83,4.1,5,8,3,5,7,14,12,0.01,1.31,1.5,5,4,8,7,4
"2008",8479718,2023,"Alex Barr-Boulet","TBL","C",36,24168,558,8.25,6.75,3.6,3,9,6,0,26,14,9,1.66,-0.93,0.02,14,10,12,8,4
"2009",8474849,2020,"Antoine Roussel","VAN","L",35,24162,657,3.25,3.77,2,3,4,1,1,63,9,14,0.71,0.57,1.49,2,27,13,18,4
"2010",8478477,2019,"Mitchell Stephens","T.B","C",38,24103,623,8.36,4.15,3.18,2,5,3,6,36,6,4,1.85,0.01,-0.7,181,8,6,9,4
"2011",8478831,2020,"Kevin Stenlund","CBJ","C",32,24052,518,9.83,4.02,3.15,5,10,5,8,17,6,8,-2.62,0.4,1.24,103,8,12,13,4
"2012",8479543,2021,"Michael Pezzetta","MTL","L",51,23978,596,9.14,5.45,3.31,6,11,5,4,156,4,24,0.24,-0.03,0.25,6,61,49,9,4
"2013",8476439,2021,"Brett Ritchie","CGY","R",41,23917,612,10.41,4.88,3.51,1,4,3,2,78,3,11,-0.06,1.91,0.03,1,29,17,5,4
"2014",8478078,2023,"Rourke Chartier","OTT","C",37,23908,655,4.67,3.88,3.04,1,3,2,5,32,8,14,0.06,1.35,0.47,154,4,16,11,4
"2015",8482146,2022,"Luke Evangelista","NSH","R",24,23865,433,14.15,5.9,3.94,8,15,7,4,9,15,9,-0.81,-0.41,0.12,0,6,14,6,4
"2016",8482475,2022,"Yegor Chinakhov","CBJ","R",30,23854,512,7.79,3.66,3.22,9,13,4,4,27,21,10,0.63,-1.45,0.48,1,10,4,17,4
"2017",8479366,2021,"Logan Brown","STL","C",39,23844,553,6.69,5.38,3.04,7,11,4,4,22,7,13,-0.13,1.44,0.07,66,8,4,13,4
"2018",8479379,2021,"Givani Smith","DET","R",47,23736,562,5.03,4.18,3.01,4,8,4,2,86,7,8,-0.48,1.09,-0.43,2,83,62,21,4
"2019",8470775,2021,"Nate Thompson","PHI","C",33,23700,641,-1.45,3.07,1.77,2,3,1,2,49,8,7,0.84,0.75,0.48,160,11,7,20,4
"2020",8479999,2019,"Casey Mittelstadt","BUF","C",31,23649,532,6.87,3.76,2.8,5,9,4,2,11,6,9,-0.71,0.03,0.43,86,2,8,8,4
"2021",8476873,2023,"Mark Jankowski","NSH","C",31,23583,555,20.68,7.97,3.87,8,15,7,2,8,18,11,-0.15,0.09,1.04,81,6,2,11,4
"2022",8480821,2022,"Filip Zadina","DET","R",30,23574,485,7.41,4.76,3.27,4,7,3,2,22,16,14,-0.09,0.01,1.84,2,10,8,15,4
"2023",8479996,2020,"Cody Glass","VGK","C",27,23555,493,10.66,4.72,2.19,6,10,4,6,10,11,6,0.68,0.02,0.01,110,8,12,9,4
"2024",8476442,2020,"Matt Nieto","S.J","L",28,23510,547,5.78,4.66,2.58,2,7,5,2,25,7,5,-0.18,-0.08,-0.08,4,4,2,19,4
"2025",8480060,2021,"Scott Reedy","SJS","C",35,23491,548,2.46,5.74,2.95,2,9,7,3,14,6,5,-0.93,1.48,-1.8,53,10,8,26,4
"2026",8476919,2022,"Chris Tierney","MTL","C",36,23464,528,2.23,1.36,1.18,7,10,3,0,15,13,11,-1.4,-0.46,0.21,111,6,2,21,4
"2027",8481656,2021,"Aliaksei Protas","WSH","C",33,23430,511,12.52,4.35,2.78,6,9,3,6,20,8,15,-1.06,1.89,0.51,56,0,6,12,4
"2028",8480002,2020,"Nico Hischier","N.J","C",21,23332,516,10.01,6,3.38,5,11,6,0,11,12,7,-0.96,0.54,0.42,203,4,6,20,4
"2029",8477038,2020,"Nikita Gusev","FLA","L",27,23324,487,15.05,5.02,3.85,6,10,4,3,3,9,18,1.62,0.82,-1.42,0,2,4,1,4
"2030",8477944,2021,"Jakub Vrana","DET","L",26,23296,473,16.61,5.94,4.57,6,19,13,2,14,12,16,-3.77,-3.4,0.12,1,6,4,9,4
"2031",8479968,2021,"Vinni Lettieri","ANA","C",31,23279,477,8.81,4.25,3.63,5,10,5,5,40,6,10,-1.29,0,0.53,12,6,4,17,4
"2032",8482077,2023,"Dylan Holloway","EDM","L",35,23276,517,14.48,5.22,3.42,1,5,4,5,79,14,9,0.67,0.74,-0.19,26,19,21,12,4
"2033",8481813,2020,"Gaetan Haas","EDM","C",34,23171,567,1.11,2.52,1.68,1,3,2,0,31,9,10,0.57,0.12,-0.17,139,10,8,29,4
"2034",8480995,2022,"Pontus Holmberg","TOR","R",37,23132,524,11.39,3.66,1.9,8,13,5,3,24,7,13,-1.32,-0.44,0.42,93,18,22,18,4
"2035",8477353,2020,"Tyler Motte","VAN","C",24,23097,578,8.21,4.54,2.51,3,9,6,2,100,13,5,0.1,-1.2,-0.36,12,14,8,28,4
"2036",8480003,2019,"Jesper Boqvist","N.J","C",35,22994,514,2.86,3.69,2.68,0,4,4,1,37,13,11,-0.58,0.79,-0.52,5,8,12,16,4
"2037",8471817,2023,"Ryan Reaves","TOR","R",47,22770,549,1.83,3.88,2.74,2,5,3,4,153,8,9,-0.21,-0.01,1.09,1,49,43,17,4
"2038",8466138,2021,"Joe Thornton","FLA","C",34,22735,521,9.79,4,1.99,5,10,5,4,21,18,18,0.68,-0.13,-1.54,77,10,2,10,4
"2039",8479573,2020,"Mikhail Maltsev","N.J","L",33,22665,541,12.46,6.37,3.5,3,9,6,0,26,24,11,-1.04,0.55,0.85,74,4,14,8,4
"2040",8470610,2023,"Zach Parise","COL","L",29,22612,546,8.72,5.6,3.46,5,9,4,9,19,10,4,1.46,-0.5,0.64,13,8,2,24,4
"2041",8479981,2021,"Jonah Gadjovich","SJS","L",43,22590,568,-0.41,5.02,2.88,2,3,1,1,104,7,10,1.32,1.51,1.18,1,64,68,14,4
"2042",8482117,2022,"Lukas Reichel","CHI","L",23,22586,424,8.52,4.45,2.97,8,15,7,3,7,13,14,1.12,-1.13,-2.54,5,6,4,15,4
"2043",8475968,2022,"Alex Belzile","MTL","R",31,22569,511,8.02,3.04,2.54,8,14,6,3,27,8,13,-2.86,0.6,-0.7,96,13,15,22,4
"2044",8474291,2020,"Jay Beagle","VAN","C",30,22566,607,4.15,3.74,1.83,4,5,1,1,34,11,4,0.5,0.22,2.02,173,8,14,8,4
"2045",8475792,2020,"Brett Connolly","CHI","R",31,22557,493,7.03,3.5,1.86,3,6,3,2,43,7,4,0.88,-1.06,0.68,4,4,6,8,4
"2046",8476381,2019,"Andrew Shaw","CHI","C",26,22516,470,9.46,5.01,3.32,7,10,3,7,74,12,15,0.27,0.82,0.92,42,33,27,9,4
"2047",8482133,2023,"Thomas Bordeleau","SJS","C",25,22505,445,7.95,5.6,4.09,4,10,6,7,12,10,5,0.42,-0.4,-0.42,63,18,12,19,4
"2048",8478857,2019,"Dmytro Timashov","DET","L",44,22489,561,6.82,2.56,2.05,5,9,4,1,93,5,7,-0.93,0.58,-1.1,0,16,14,11,4
